??????????,season,track,episode
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 31 - วิหารแห่งทางเลือก"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 32 - พระพันปี"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 33 - จักรพรรดิองค์ก่อน"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 34 - เรื่องผีๆ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 35 - การล่า"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 36 - คาซุยเก็ตสึ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 37 - โรงอาบน้ำ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 38 - ผีเริงระบำ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 39 - น้ำแข็ง"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 40 - แรงอาฆาต"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 41 - หมู่บ้านจิ้งจอก"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 42 - โทงเทงแดง"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 43 - เทศกาล"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 44 - ป้อมปราการ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 45 - ถาดคางคก"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 46 - กองทัพต้องห้าม"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 47 - ตระกูลชิ"
"The Apothecary Diaries [สืบคดีปริศนา หมอยาตำรับโคมแดง]","Season 1","พากย์ไทย","ตอน 48 - จุดเริ่มต้น"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 1 - An Unfamiliar Forest"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 2 - Curry Is Justice!"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 3 - A Small House in a Big Forest"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 4 - Adventurers (Kenichi and His 8 Allies)"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 5 - The Moon Over an Old Castle"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 6 - The Book Loving..."
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 7 - Creep Forth!"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 8 - The Timid Mage"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 9 - So It's a Spider, So What?"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 10 - The Story of Canals"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 11 - Shock!"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 12 - The Unreasonable, Mischievous Princess"
"The Daily Life of a Middle-Aged Online Shopper in Another World [ทะลุมิติไปเป็นยอดนักขายออนไลน์ในต่างโลกของชายวัยสี่สิบ]","Season 1","พากย์ไทย","ตอน 13 - To Sa-Kura"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 1 - จอมมารฟื้นคืนชีพ"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 2 - โชคชะตาที่แบกรับ"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 3 - จิตวิญญาณที่ตื่นขึ้น"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 4 - ตัวอ่อนแห่งความแค้นฝังลึก"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 5 - หายนะครั้งใหญ่"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 6 - การเตรียมใจของจอมมาร"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 7 - ความรู้สึกที่ซ่อนไว้ของเจ้าหญิง"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 8 - สายสัมพันธ์นั้นไม่เคยขาด"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 9 - เมืองร้างปรากฏ"
"The Demon Sword Master of Excalibur Academy [จอมมารเกิดใหม่ วิทยาลัยผู้พิทักษ์]","Season 1","พากย์ไทย","ตอน 10 - ผู้กล้าเอลฟ์"
